,image_url,desc_url
1151,https://media.allbud.com/resized/350x242/media/feature/strain/red-diesel.jpg,https://www.allbud.com/marijuana-strains/hybrid/red-diesel
1152,https://media.allbud.com/resized/350x242/media/images/strain/ebola-7/8N4Mwafb/15595033941632845292007662761235jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/ebola-7
1153,https://media.allbud.com/resized/350x242/media/images/strain/desert-snow/CKaBmKAg/desert-snowjpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/desert-snow
1154,https://media.allbud.com/resized/350x242/media/images/strain/twizzler/CM8j2Xbc/twizzlerjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/twizzler
1155,https://media.allbud.com/resized/350x242/media/images/strain/thunderstruck/9002/hvd2hragocfsh3vd7yfp.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/thunderstruck
1156,https://media.allbud.com/resized/350x242/media/images/strain/mighty-grape/7619/hhotgjoc8tqq6dkvs8ol.jpg,https://www.allbud.com/marijuana-strains/indica/mighty-grape
1157,https://media.allbud.com/resized/350x242/media/images/strain/dream-sequence/2nWEg33Y/gorilla-princesspng.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/dream-sequence
1158,https://media.allbud.com/resized/350x242/media/images/strain/dragon-candy/n0zDg86Z/green-candyjpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/dragon-candy
1159,https://media.allbud.com/resized/350x242/media/feature/strain/g13-haze.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/g13-haze
1160,https://dddx9gs6zfr8i.cloudfront.net/static/images/infocard-default-hybrid.6b34d1350a1c.png,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/jerry-berry
1161,https://media.allbud.com/resized/350x242/media/feature/strain/vortex.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/vortex
1162,https://media.allbud.com/resized/350x242/media/images/strain/rocky-mountain-fire/5IcG9Qd2/77fcd300-967c-4712-bc0d-2e8927f74eb6jpe.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/rocky-mountain-fire
1163,https://media.allbud.com/resized/350x242/media/images/strain/lemon-ice/hd73Y0cf/0a4d615b-42a3-4166-a9b7-ecc9737a760ajpe.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lemon-ice
1164,https://media.allbud.com/resized/350x242/media/feature/flower/confusion-kush_zEuNro4.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/confusion-kush
1165,https://media.allbud.com/resized/350x242/media/images/strain/mku/5501/ugoyggzzxosrro8r8ydx.jpg,https://www.allbud.com/marijuana-strains/hybrid/mku
1166,https://media.allbud.com/resized/350x242/media/images/strain/kushman-og/5939/zkbidtkip32iklqsemlu.jpg,https://www.allbud.com/marijuana-strains/hybrid/kushman-og
1167,https://media.allbud.com/resized/350x242/media/feature/strain/dark-star.jpg,https://www.allbud.com/marijuana-strains/indica/dark-star
1168,https://media.allbud.com/resized/350x242/media/feature/strain/louis-og.jpg,https://www.allbud.com/marijuana-strains/hybrid/louis-og
1169,https://media.allbud.com/resized/350x242/media/images/strain/pink-mango/3411/b131yoiwczbcesc8lzif.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/pink-mango
1170,https://media.allbud.com/resized/350x242/media/images/strain/sour-pez/Recs1qZl/20181004_150448jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/sour-pez
1171,https://media.allbud.com/resized/350x242/media/images/strain/blackberry-bubba/KyHNQsNi/79720228-c642-4eed-ad57-2b146f8ce659jpe.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blackberry-bubba
1172,https://media.allbud.com/resized/350x242/media/images/strain/purple-kush-lime/b8NSouEo/grand-daddy-purpsjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/purple-kush-lime
1173,https://media.allbud.com/resized/350x242/media/feature/flower/sour-diesel_yxWU9y6.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/sour-diesel-2
1174,https://media.allbud.com/resized/350x242/media/images/strain/nanas-fix/FT7Pfgn7/af3610d8-10d7-4fec-a37a-8ab5df594a3fjpe.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/nanas-fix
1175,https://media.allbud.com/resized/350x242/media/images/strain/blue-heron/EYm5VX7J/05rocket-chronic-blue-heron-aajpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blue-heron
1176,https://media.allbud.com/resized/350x242/media/feature/strain/purple-rhino.jpg,https://www.allbud.com/marijuana-strains/indica/purple-rhino
1177,https://media.allbud.com/resized/350x242/media/images/strain/fruity-punch/PCmpU2rA/fruity-punchpng.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/fruity-punch
1178,https://media.allbud.com/resized/350x242/media/images/strain/panda-og/5557/ooapqwztcoljukp4egy5.jpg,https://www.allbud.com/marijuana-strains/hybrid/panda-og
1179,https://media.allbud.com/resized/350x242/media/images/strain/sour-blueberry/b9BEIxww/img_8235jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/sour-blueberry
1180,https://media.allbud.com/resized/350x242/media/feature/strain/purple-dragon.jpg,https://www.allbud.com/marijuana-strains/hybrid/purple-dragon
1181,https://media.allbud.com/resized/350x242/media/images/strain/gorilla-breath/dwCd0QJT/cymera_20190911_114336jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/gorilla-breath
1182,https://media.allbud.com/resized/350x242/media/images/strain/candy-jones/1eI06W1H/purple-kushjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/candy-jones
1183,https://media.allbud.com/resized/350x242/media/feature/strain/dutch-crunch.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/dutch-crunch
1184,https://media.allbud.com/resized/350x242/media/images/strain/green-crack-extreme/2992/fvb8ayugrgd36krsbz4p.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/green-crack-extreme
1185,https://media.allbud.com/resized/350x242/media/images/strain/biesel/W835dnmK/bieseljpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/biesel
1186,https://media.allbud.com/resized/350x242/media/images/strain/uw-purps-bubba-kush/Cu4nkNhx/20190913_110151jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/uw-purps-bubba-kush
1187,https://media.allbud.com/resized/350x242/media/images/strain/lemon-mazar/5440/g0qb9eulozxnlw0nhv77.jpg,https://www.allbud.com/marijuana-strains/hybrid/lemon-mazar
1188,https://media.allbud.com/resized/350x242/media/feature/flower/blue-afghani_mlRsPnY.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blue-afghani
1189,https://media.allbud.com/resized/350x242/media/images/strain/rock-bud/5628/vevv539sq9suh7aenz6v.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/rock-bud
1190,https://media.allbud.com/resized/350x242/media/images/strain/hawaiian-indica/8338/n2le2d0dxb864zzfvxef.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/hawaiian-indica
1191,https://media.allbud.com/resized/350x242/media/images/strain/princess-leia/eEUwvrJj/princess-leiajpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/princess-leia
1192,https://media.allbud.com/resized/350x242/media/images/strain/pk-white-widow/LbzdwHgd/pk-white-widowjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/pk-white-widow
1193,https://media.allbud.com/resized/350x242/media/images/strain/berry-breath/7868/wihiyn16htqogjeiprvx.jpg,https://www.allbud.com/marijuana-strains/hybrid/berry-breath
1194,https://media.allbud.com/resized/350x242/media/images/strain/blackberry-haze/3204/k31hanqjhgahapgscolg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/blackberry-haze
1195,https://media.allbud.com/resized/350x242/media/images/strain/galactic-death-star/8gIvUiAE/death-starjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/galactic-death-star
1196,https://media.allbud.com/resized/350x242/media/images/strain/8-ball-kush/2862/vxsylmj5piposysibkqp.jpg,https://www.allbud.com/marijuana-strains/indica/8-ball-kush
1197,https://media.allbud.com/resized/350x242/media/images/strain/white-grape-stomper/wsSeMiZg/grape-stomper-48jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/white-grape-stomper
1198,https://media.allbud.com/resized/350x242/media/feature/strain/special-queen.jpg,https://www.allbud.com/marijuana-strains/hybrid/special-queen
1199,https://media.allbud.com/resized/350x242/media/images/strain/headwrecker/Tgc555x5/headwreckerjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/headwrecker
1200,https://media.allbud.com/resized/350x242/media/feature/strain/bubba-skywalker.jpg,https://www.allbud.com/marijuana-strains/hybrid/bubba-skywalker
1201,https://media.allbud.com/resized/350x242/media/images/strain/white-smurf/5830/oybz5hluhrow16gbfcfq.jpg,https://www.allbud.com/marijuana-strains/hybrid/white-smurf
1202,https://media.allbud.com/resized/350x242/media/images/strain/day-tripper/2842/nibgm8rwoag0dawmmtqy.jpg,https://www.allbud.com/marijuana-strains/hybrid/day-tripper
1203,https://media.allbud.com/resized/350x242/media/images/strain/mental-floss/TnrtMYrk/20180320_165545jpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/mental-floss
1204,https://media.allbud.com/resized/350x242/media/images/strain/mojo/9655/a3ycfpew9irsyynfq9z8.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/mojo
1205,https://media.allbud.com/resized/350x242/media/images/strain/dutch-berry/5226/kz4ftrzjwvomhpwyayf8.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/dutch-berry
1206,https://media.allbud.com/resized/350x242/media/images/strain/harambe/OjF8hpjM/harambepng.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/harambe
1207,https://media.allbud.com/resized/350x242/media/images/strain/pie-face/6emvmJfS/15526294054101140512407jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/pie-face
1208,https://media.allbud.com/resized/350x242/media/images/strain/shirley-temple/iWw3cUIt/shirley-templejpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/shirley-temple
1209,https://media.allbud.com/resized/350x242/media/images/strain/sour-crack/2LA3W7a6/sour-crackjpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/sour-crack
1210,https://media.allbud.com/resized/350x242/media/feature/strain/miami-white.jpg,https://www.allbud.com/marijuana-strains/hybrid/miami-white
1211,https://media.allbud.com/resized/350x242/media/images/strain/kryptonite-og-7/3283/pgdj5c4pu9ulffd6ajae.jpg,https://www.allbud.com/marijuana-strains/hybrid/kryptonite-og-7
1212,https://media.allbud.com/resized/350x242/media/feature/strain/ingrid.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/ingrid
1213,https://media.allbud.com/resized/350x242/media/images/strain/blue-jay-way/6348/xxbv5onn4gurpdq1o0x8.jpg,https://www.allbud.com/marijuana-strains/hybrid/blue-jay-way
1214,https://media.allbud.com/resized/350x242/media/images/strain/purple-mendocino/KrFms5fd/20190211_175905jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/purple-mendocino
1215,https://media.allbud.com/resized/350x242/media/images/strain/mataro-blue/aLUIbixJ/20180125_130324jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/mataro-blue
1216,https://media.allbud.com/resized/350x242/media/images/strain/lemon-bananas/wEC3V3SI/lemon-bananaspng.jpg,https://www.allbud.com/marijuana-strains/hybrid/lemon-bananas
1217,https://media.allbud.com/resized/350x242/media/images/strain/big-black/7891/vyxby9sudebrwmf01ku3.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/big-black
1218,https://media.allbud.com/resized/350x242/media/images/strain/so-gouda/3962/ixpalxesyerohkb6f8ha.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/so-gouda
1219,https://media.allbud.com/resized/350x242/media/images/strain/bananas/6531/lp1wjjkdox2esofjel2l.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/bananas
1220,https://media.allbud.com/resized/350x242/media/images/strain/heavy-duty-fruity/IVIidktx/heavy-duty-fruityjpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/heavy-duty-fruity
1221,https://media.allbud.com/resized/350x242/media/images/strain/scout-master/O7U52b3O/scout-masterjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/scout-master
1222,https://media.allbud.com/resized/350x242/media/images/strain/black-larry-bird/RfInKSio/black-larry-birdjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/black-larry-bird
1223,https://media.allbud.com/resized/350x242/media/images/strain/chocolope-kush/xezREiSb/0a842692-4cbd-4e20-a40c-f9088450afccjpe.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/chocolope-kush
1224,https://media.allbud.com/resized/350x242/media/images/strain/dirty-white-girls/5894/a2xay1dhdioelb1pll0b.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/dirty-white-girls
1225,https://media.allbud.com/resized/350x242/media/images/strain/og-ringo/2791/xcylj9ttedoiiaucam5o.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/og-ringo
1226,https://media.allbud.com/resized/350x242/media/images/strain/g-cut/5266/ohqragc3ytzemhni0g6p.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/g-cut
1227,https://media.allbud.com/resized/350x242/media/images/strain/heart-gold/8340/o3qwzdd38glk2plyxf6s.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/heart-gold
1228,https://media.allbud.com/resized/350x242/media/images/strain/butterscotch/3535/fqe0ijyk5nyetnt2e864.jpg,https://www.allbud.com/marijuana-strains/hybrid/butterscotch
1229,https://media.allbud.com/resized/350x242/media/feature/strain/jack-flash.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/jack-flash
1230,https://media.allbud.com/resized/350x242/media/feature/strain/oakland-og.jpg,https://www.allbud.com/marijuana-strains/indica/oakland-og
1231,https://media.allbud.com/resized/350x242/media/images/strain/space-cake/jxXPGVWQ/space-cakejpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/space-cake
1232,https://media.allbud.com/resized/350x242/media/feature/strain/el-diablo-og.jpg,https://www.allbud.com/marijuana-strains/hybrid/el-diablo-og
1233,https://media.allbud.com/resized/350x242/media/images/strain/bad-azz-kush/ethOT7MQ/bad-azz-kushjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/bad-azz-kush
1234,https://media.allbud.com/resized/350x242/media/images/strain/camband/EZK8vqKv/cambandjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/camband
1235,https://media.allbud.com/resized/350x242/media/images/strain/star-berry-indica/5697/ehmi9sq3e8tcphqbjsgo.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/star-berry-indica
1236,https://media.allbud.com/resized/350x242/media/images/strain/halleys-comet/tP7BSaCg/halleys-cometjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/halleys-comet
1237,https://media.allbud.com/resized/350x242/media/images/strain/purple-queen/plJEA79r/purple-afghanipng.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/purple-queen
1238,https://media.allbud.com/resized/350x242/media/images/strain/critical-neville-haze/3537/m6msovkgjnszqs5nmm77.jpg,https://www.allbud.com/marijuana-strains/hybrid/critical-neville-haze
1239,https://media.allbud.com/resized/350x242/media/images/strain/sweeties/VAilHi3m/the-sweetiesjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/sweeties
1240,https://media.allbud.com/resized/350x242/media/images/strain/pink-hawaiian/9471/lr2nxe6jxgddgjyhqbe9.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/pink-hawaiian
1241,https://media.allbud.com/resized/350x242/media/images/strain/sour-glue/82uOijDT/sour-gluejpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/sour-glue
1242,https://media.allbud.com/resized/350x242/media/feature/flower/rainbow_76LhXro.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/rainbow
1243,https://media.allbud.com/resized/350x242/media/images/strain/pineapple-headband/JwgmXO3Y/pineapple-headbandjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/pineapple-headband
1244,https://media.allbud.com/resized/350x242/media/images/strain/toxic-kool-aid/mOGtM2sN/toxic-kool-aidjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/toxic-kool-aid
1245,https://media.allbud.com/resized/350x242/media/images/strain/super-lemon-skunk/5720/m1vws7gogzv3rqrpou00.jpg,https://www.allbud.com/marijuana-strains/hybrid/super-lemon-skunk
1246,https://media.allbud.com/resized/350x242/media/images/strain/night-shade/8359/zxuxsf1wnnsbywcthxed.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/night-shade
1247,https://media.allbud.com/resized/350x242/media/images/strain/bandit-breath/tDPeKAR1/bandit-breathjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/bandit-breath
1248,https://media.allbud.com/resized/350x242/media/images/strain/white-cherry-truffle/uYExxdiq/white-cherry-trufflejpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/white-cherry-truffle
1249,https://media.allbud.com/resized/350x242/media/images/strain/neptune-kush/2868/ufldfxg66c2is9tslyk2.jpg,https://www.allbud.com/marijuana-strains/indica/neptune-kush
1250,https://media.allbud.com/resized/350x242/media/images/strain/ben-franklin-og/AOMztWLQ/15690965385688012263116206713003jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/ben-franklin-og
1251,https://media.allbud.com/resized/350x242/media/images/strain/lemon-gorilla-princess/lJ2VsMFy/lemon-gorilla-princessjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/lemon-gorilla-princess
1252,https://media.allbud.com/resized/350x242/media/feature/strain/exodus-cheese.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/exodus-cheese
1253,https://media.allbud.com/resized/350x242/media/images/strain/calm-101/2errWBDI/calm-101jpg.jpg,https://www.allbud.com/marijuana-strains/indica/calm-101
1254,https://media.allbud.com/resized/350x242/media/feature/flower/old-detroit-purp.jpg,https://www.allbud.com/marijuana-strains/hybrid/african-tangie
1255,https://media.allbud.com/resized/350x242/media/images/strain/royal-medic/4105/debk3e6ckymiubepje1d.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/royal-medic
1256,https://media.allbud.com/resized/350x242/media/images/strain/big-hurt/H2V5EVyN/i-95jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/big-hurt
1257,https://media.allbud.com/resized/350x242/media/images/strain/yeager/BlboNvPF/15384563202083644225318990234763jpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/yeager
1258,https://media.allbud.com/resized/350x242/media/images/strain/big-kahuna/7887/m65d6bdu1oa7xufced2q.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/big-kahuna
1259,https://media.allbud.com/resized/350x242/media/images/strain/blueberry-yum-yum/5082/uhvyw0nybjyovqhhd1bi.jpg,https://www.allbud.com/marijuana-strains/hybrid/blueberry-yum-yum
1260,https://media.allbud.com/resized/350x242/media/images/strain/jade/5931/c0sldqw2ontfh3kowxr2.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/jade
1261,https://media.allbud.com/resized/350x242/media/images/strain/lemonberry/wYqcFbeD/img_20171227_151847jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lemonberry
1262,https://media.allbud.com/resized/350x242/media/images/strain/strawberry-tahoe/MisoF8dR/strawberry-tahoejpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/strawberry-tahoe
1263,https://media.allbud.com/resized/350x242/media/images/strain/ape-adhesive/pqmBIDO0/ape-adhesivejpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/ape-adhesive
1264,https://media.allbud.com/resized/350x242/media/images/strain/sunset-gelato/Ui3BuRd6/gelatojpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/sunset-gelato
1265,https://media.allbud.com/resized/350x242/media/images/strain/silver-fox/ySkhCYsv/silver-foxjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/silver-fox
1266,https://media.allbud.com/resized/350x242/media/images/strain/blueberry-trainwreck/4723/j2hom1ivwlxyvhnjd5by.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/blueberry-trainwreck
1267,https://media.allbud.com/resized/350x242/media/images/strain/lemon-larry-lavender/6386/b025fw2fszrvfxomyga0.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/lemon-larry-lavender
1268,https://media.allbud.com/resized/350x242/media/images/strain/og-poison/3966/hy8y2o6zku7k1qvqrkas.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/og-poison
1269,https://media.allbud.com/resized/350x242/media/images/strain/forbidden-zkittlez/wphXE859/forbidden-fruitjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/forbidden-zkittlez
1270,https://media.allbud.com/resized/350x242/media/images/strain/quad-dawg/q0F7suSd/quad-dawgjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/quad-dawg
1271,https://media.allbud.com/resized/350x242/media/feature/flower/ed-rosenthal.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/ed-rosenthal-super-bud
1272,https://media.allbud.com/resized/350x242/media/images/strain/firewalker-og/Mz0Sfk9z/firewalker-ogjpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/firewalker-og
1273,https://media.allbud.com/resized/350x242/media/images/strain/pineapple-fields/AezNT050/pineapple-fieldsjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/pineapple-fields
1274,https://media.allbud.com/resized/350x242/media/images/strain/lemon-lime-kush/10306/.jpg,https://www.allbud.com/marijuana-strains/hybrid/lemon-lime-kush
1275,https://media.allbud.com/resized/350x242/media/images/strain/honey-b/jmNcLwjl/honey-bjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/honey-b
1276,https://media.allbud.com/resized/350x242/media/feature/strain/red-raspberry-kush.jpg,https://www.allbud.com/marijuana-strains/hybrid/red-raspberry-kush
1277,https://media.allbud.com/resized/350x242/media/images/strain/williams-wonder/4866/hrxnridlhvkqwp31cibp.jpg,https://www.allbud.com/marijuana-strains/hybrid/williams-wonder
1278,https://media.allbud.com/resized/350x242/media/images/strain/bubba-monster-cookies/Mv8erWef/bubba-monster-cookiesjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/bubba-monster-cookies
1279,https://media.allbud.com/resized/350x242/media/images/strain/b-witched/6542/mvibwxcqymlpigltqkx5.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/b-witched
1280,https://media.allbud.com/resized/350x242/media/images/strain/cookies-and-dream/6554/tw5xfdbe2rfaucigyc53.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/cookies-and-dream
1281,https://media.allbud.com/resized/350x242/media/images/strain/kens-gdp/5387/esydo91qnhwtbsidyzqa.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/kens-gdp
1282,https://media.allbud.com/resized/350x242/media/images/strain/rug-burn/6006/vqmsrkdrfdocp4t0c5zx.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/rug-burn
1283,https://media.allbud.com/resized/350x242/media/feature/strain/la-cheese.jpg,https://www.allbud.com/marijuana-strains/hybrid/la-cheese
1284,https://media.allbud.com/resized/350x242/media/feature/strain/nothern-lights-x-skunk.jpg,https://www.allbud.com/marijuana-strains/hybrid/nothern-lights-x-skunk
1285,https://media.allbud.com/resized/350x242/media/images/strain/catfish/3134/u0l5whsfgpvdehmkgowm.jpg,https://www.allbud.com/marijuana-strains/sativa/catfish
1286,https://media.allbud.com/resized/350x242/media/images/strain/ice-queen/Y85EeJXs/15567335825192494833603487035352jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/ice-queen
1287,https://media.allbud.com/resized/350x242/media/images/strain/green-goddess/LsFrg3V1/15404345865932962547891491300917jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/green-goddess
1288,https://media.allbud.com/resized/350x242/media/images/strain/tahoe-blue-dream/4244/eneyuidip8gee90pahsc.jpg,https://www.allbud.com/marijuana-strains/hybrid/tahoe-blue-dream
1289,https://media.allbud.com/resized/350x242/media/feature/strain/tokyo-og.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/tokyo-og
1290,https://media.allbud.com/resized/350x242/media/images/strain/purple-thai/wMqLMIY3/20180917_153806jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/purple-thai
1291,https://media.allbud.com/resized/350x242/media/images/strain/jack-cheddar/QalgcvGl/jack-cheddarpng.jpg,https://www.allbud.com/marijuana-strains/hybrid/jack-cheddar
1292,https://media.allbud.com/resized/350x242/media/images/strain/bubble-gum-cbd/2768/wzekl257yrop6blgwvc5.jpg,https://www.allbud.com/marijuana-strains/hybrid/bubble-gum-cbd
1293,https://media.allbud.com/resized/350x242/media/images/strain/asian-fantasy/2900/fzjvjjwopcwhiz92nfa8.jpg,https://www.allbud.com/marijuana-strains/sativa/asian-fantasy
1294,https://media.allbud.com/resized/350x242/media/images/strain/grape-stomper/SRgjeBTz/15580424341273896359530007729885jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/grape-stomper
1295,https://media.allbud.com/resized/350x242/media/images/strain/chemdawgs-sister/1iVPAo7l/chems-sisterjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/chemdawgs-sister
1296,https://media.allbud.com/resized/350x242/media/feature/strain/cheesus.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/cheesus
1297,https://media.allbud.com/resized/350x242/media/images/strain/cherry-fire/8195/fiuluo7qa67wolylrhnq.jpg,https://www.allbud.com/marijuana-strains/hybrid/cherry-fire
1298,https://media.allbud.com/resized/350x242/media/images/strain/cherry-ghostdawg/8196/j3q1op8liwithyupqkuo.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/cherry-ghostdawg
1299,https://media.allbud.com/resized/350x242/media/images/strain/cherry-yeager/8203/rs4u4cejdgwmqf2ozlct.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/cherry-yeager
1300,https://media.allbud.com/resized/350x242/media/images/strain/congo-bongo/KxbLjXws/20180610_194019jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/congo-bongo
1301,https://media.allbud.com/resized/350x242/media/images/strain/cougar/8226/w429vyumfhrltuivydiw.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/cougar
1302,https://media.allbud.com/resized/350x242/media/feature/flower/count-bassy.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/count-bassy
1303,https://media.allbud.com/resized/350x242/media/images/strain/critical-kush-2/8228/prmbo9wtikaea67whnjq.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/critical-kush-2
1304,https://media.allbud.com/resized/350x242/media/images/strain/cronuts-4/Fq83woT1/f83598ee-1174-48f1-8cc3-e3860c93dc5ejpe.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/cronuts-4
